"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
705,"2019-02-01 12:42:55.2540","2019-02-01 12:54:40.3960",78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,318,"Ames St at Broadway",42.3636929,-71.0875672,2594,"Subscriber",1972,2
933,"2019-02-01 12:43:05.4020","2019-02-01 12:58:39.3610",33,"Kenmore Square",42.348706,-71.097009,342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,3857,"Subscriber",1987,1
619,"2019-02-01 12:43:01.7000","2019-02-01 12:53:20.9610",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,2297,"Subscriber",1994,1
889,"2019-02-01 12:43:38.7770","2019-02-01 12:58:28.5910",228,"One Memorial Drive",42.361619320766856,-71.0804355052096,185,"Third at Binney",42.36544486137399,-71.08277142047882,3175,"Customer",1969,0
536,"2019-02-01 12:43:46.4440","2019-02-01 12:52:43.4040",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,189,"Kendall T",42.362427842912396,-71.08495473861694,3223,"Subscriber",1970,1
881,"2019-02-01 12:43:47.7420","2019-02-01 12:58:29.4540",228,"One Memorial Drive",42.361619320766856,-71.0804355052096,185,"Third at Binney",42.36544486137399,-71.08277142047882,2980,"Customer",1969,0
493,"2019-02-01 12:45:33.9510","2019-02-01 12:53:46.9660",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,3767,"Subscriber",1971,1
1102,"2019-02-01 12:47:02.1950","2019-02-01 13:05:24.8380",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,85,"Spaulding Rehabilitation Hospital - Charlestown Navy Yard",42.378338,-71.048927,3002,"Subscriber",1976,1
672,"2019-02-01 12:48:05.4660","2019-02-01 12:59:18.1280",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,2775,"Subscriber",1994,1
795,"2019-02-01 12:48:27.4310","2019-02-01 13:01:42.8780",11,"Longwood Ave at Binney St",42.338629,-71.1065,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,4144,"Subscriber",1988,1
584,"2019-02-01 12:48:33.3280","2019-02-01 12:58:18.1460",177,"University Park",42.36264779118595,-71.10006093978882,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,3107,"Subscriber",1996,2
521,"2019-02-01 12:51:19.1090","2019-02-01 13:00:00.8510",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,4367,"Subscriber",1979,1
367,"2019-02-01 12:51:31.8810","2019-02-01 12:57:39.0140",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,185,"Third at Binney",42.36544486137399,-71.08277142047882,3719,"Subscriber",1990,1
287,"2019-02-01 12:51:36.9370","2019-02-01 12:56:24.1810",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4098,"Subscriber",1995,1
223,"2019-02-01 12:52:07.0890","2019-02-01 12:55:50.4980",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,2522,"Subscriber",1990,1
1269,"2019-02-01 12:53:00.6720","2019-02-01 13:14:10.2050",100,"Davis Square",42.396969,-71.123024,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2786,"Subscriber",1985,2
460,"2019-02-01 12:53:08.8480","2019-02-01 13:00:49.6940",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3166,"Subscriber",1980,1
1038,"2019-02-01 12:53:54.2930","2019-02-01 13:11:12.3860",37,"New Balance - 20 Guest St",42.35732921867706,-71.14673539996147,19,"Park Dr at Buswell St",42.347241,-71.105301,2149,"Subscriber",1995,1
1194,"2019-02-01 12:54:21.5840","2019-02-01 13:14:16.3230",14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,3522,"Subscriber",1993,1
494,"2019-02-01 12:54:27.0860","2019-02-01 13:02:41.8270",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,200,"Washington St at Melnea Cass Blvd",42.332817,-71.081198,3559,"Subscriber",1994,1
594,"2019-02-01 12:54:56.2210","2019-02-01 13:04:50.4510",352,"Ring Rd",42.348278385426255,-71.08044855314802,107,"Ames St at Main St",42.3625,-71.08822,707,"Subscriber",1994,1
1077,"2019-02-01 12:55:18.3040","2019-02-01 13:13:15.6450",4,"Tremont St at E Berkeley St",42.345392,-71.069616,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,2653,"Subscriber",1987,1
774,"2019-02-01 12:56:16.6340","2019-02-01 13:09:11.4530",318,"Ames St at Broadway",42.3636929,-71.0875672,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2223,"Customer",1969,0
530,"2019-02-01 12:57:13.1890","2019-02-01 13:06:03.2870",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,3540,"Subscriber",1956,2
671,"2019-02-01 12:58:44.0110","2019-02-01 13:09:55.0600",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,4151,"Subscriber",1974,1
1085,"2019-02-01 12:59:32.9830","2019-02-01 13:17:38.7850",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,119,"South Boston Library - 646 E Broadway",42.335741,-71.03877,4189,"Subscriber",1992,1
381,"2019-02-01 12:59:54.0320","2019-02-01 13:06:15.0970",342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,19,"Park Dr at Buswell St",42.347241,-71.105301,3865,"Subscriber",1987,1
413,"2019-02-01 13:01:31.6110","2019-02-01 13:08:25.2960",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,4471,"Subscriber",1993,1
361,"2019-02-01 13:01:46.7040","2019-02-01 13:07:47.7420",159,"S Huntington Ave at Heath St",42.32760387040573,-71.11089169979095,86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,3793,"Subscriber",1981,1
245,"2019-02-01 13:03:21.3000","2019-02-01 13:07:26.8350",365,"Harrison Ave at Bennet St",42.34942609892521,-71.06209959843909,152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,2739,"Subscriber",1994,2
407,"2019-02-01 13:03:30.6540","2019-02-01 13:10:17.8980",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,4422,"Subscriber",1990,1
420,"2019-02-01 13:03:45.6190","2019-02-01 13:10:46.4040",107,"Ames St at Main St",42.3625,-71.08822,177,"University Park",42.36264779118595,-71.10006093978882,2768,"Subscriber",1980,1
274,"2019-02-01 13:04:03.7660","2019-02-01 13:08:38.4000",185,"Third at Binney",42.36544486137399,-71.08277142047882,228,"One Memorial Drive",42.361619320766856,-71.0804355052096,2717,"Subscriber",1979,1
125,"2019-02-01 13:04:30.4380","2019-02-01 13:06:35.4380",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,149,"175 N Harvard St",42.363796,-71.129164,3560,"Subscriber",1987,1
406,"2019-02-01 13:04:42.0880","2019-02-01 13:11:28.4400",58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,141,"Kendall Street",42.363560158429884,-71.08216792345047,3537,"Subscriber",1983,1
688,"2019-02-01 13:05:21.1270","2019-02-01 13:16:50.1190",12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,125,"Hyde Square - Barbara St at Centre St",42.32176525723952,-71.10984160567114,4498,"Subscriber",1978,1
904,"2019-02-01 13:05:41.0770","2019-02-01 13:20:45.8490",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,189,"Kendall T",42.362427842912396,-71.08495473861694,2874,"Subscriber",1984,1
193,"2019-02-01 13:06:55.5360","2019-02-01 13:10:09.1220",81,"Chinatown T Stop",42.352409,-71.062679,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2745,"Subscriber",1986,1
614,"2019-02-01 13:07:23.3810","2019-02-01 13:17:38.0860",33,"Kenmore Square",42.348706,-71.097009,105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,2087,"Subscriber",1990,1
1128,"2019-02-01 13:07:59.7760","2019-02-01 13:26:48.6050",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,2855,"Subscriber",1988,1
442,"2019-02-01 13:08:04.3900","2019-02-01 13:15:26.5160",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,4124,"Subscriber",1995,1
597,"2019-02-01 13:08:40.2440","2019-02-01 13:18:37.9990",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3540,"Subscriber",1993,1
333,"2019-02-01 13:09:04.2030","2019-02-01 13:14:37.3280",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,4449,"Subscriber",1976,1
295,"2019-02-01 13:10:35.3880","2019-02-01 13:15:30.8080",98,"Warren St at Chelsea St",42.371848,-71.060292,169,"Edwards Playground - Main St at Eden St",42.378965,-71.068607,2543,"Subscriber",1993,2
675,"2019-02-01 13:11:21.1760","2019-02-01 13:22:36.8790",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,358,"Medford St at Charlestown BCYF",42.380429474494896,-71.06055721676967,4063,"Subscriber",1986,1
552,"2019-02-01 13:12:47.8780","2019-02-01 13:22:00.2510",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,150,"State Street at Channel Center",42.344137,-71.052608,3384,"Subscriber",1985,1
1128,"2019-02-01 13:13:16.3910","2019-02-01 13:32:05.3290",13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,11,"Longwood Ave at Binney St",42.338629,-71.1065,3615,"Subscriber",1979,1
229,"2019-02-01 13:15:37.2190","2019-02-01 13:19:27.1420",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,1206,"Subscriber",1987,1
244,"2019-02-01 13:16:21.3690","2019-02-01 13:20:25.5260",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,4008,"Subscriber",1991,1
261,"2019-02-01 13:16:32.4640","2019-02-01 13:20:54.0500",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,189,"Kendall T",42.362427842912396,-71.08495473861694,2221,"Subscriber",1972,1
309,"2019-02-01 13:17:55.3320","2019-02-01 13:23:05.1880",108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,3398,"Subscriber",1962,1
195,"2019-02-01 13:19:06.7820","2019-02-01 13:22:22.1660",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,3567,"Subscriber",1998,1
452,"2019-02-01 13:19:57.3960","2019-02-01 13:27:29.8220",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,4124,"Subscriber",1975,1
537,"2019-02-01 13:20:49.5210","2019-02-01 13:29:46.7700",380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,3659,"Subscriber",1994,1
393,"2019-02-01 13:21:11.9230","2019-02-01 13:27:45.8420",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,151,"Surface Rd at India St",42.358155,-71.052163,2972,"Subscriber",1970,1
474,"2019-02-01 13:21:31.0310","2019-02-01 13:29:25.2110",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,4033,"Subscriber",1990,2
3261,"2019-02-01 13:21:48.2040","2019-02-01 14:16:09.4360",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,3575,"Subscriber",1986,1
472,"2019-02-01 13:22:00.7750","2019-02-01 13:29:53.6390",17,"Soldiers Field Park - 111 Western Ave",42.364263440638524,-71.1182756971175,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,2069,"Subscriber",1979,1
420,"2019-02-01 13:22:12.5720","2019-02-01 13:29:13.3930",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,2366,"Subscriber",1998,1
457,"2019-02-01 13:22:24.3360","2019-02-01 13:30:01.7730",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2051,"Subscriber",1979,1
333,"2019-02-01 13:22:16.3020","2019-02-01 13:27:49.3610",177,"University Park",42.36264779118595,-71.10006093978882,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3104,"Subscriber",1996,1
339,"2019-02-01 13:22:31.5060","2019-02-01 13:28:11.2780",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,2174,"Subscriber",2000,1
201,"2019-02-01 13:24:25.0830","2019-02-01 13:27:46.8090",185,"Third at Binney",42.36544486137399,-71.08277142047882,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2417,"Subscriber",1990,1
346,"2019-02-01 13:25:14.1990","2019-02-01 13:31:00.4270",144,"Rogers St & Land Blvd",42.36575798214837,-71.07699394226073,84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,3618,"Subscriber",1963,1
395,"2019-02-01 13:25:16.5310","2019-02-01 13:31:52.2180",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,2087,"Subscriber",1990,1
280,"2019-02-01 13:27:27.5490","2019-02-01 13:32:08.2690",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3202,"Subscriber",1990,1
354,"2019-02-01 13:27:32.4000","2019-02-01 13:33:26.6400",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,2961,"Subscriber",1995,1
954,"2019-02-01 13:28:21.5160","2019-02-01 13:44:16.3360",54,"Tremont St at West St",42.354979,-71.063348,19,"Park Dr at Buswell St",42.347241,-71.105301,4533,"Subscriber",1992,1
602,"2019-02-01 13:29:27.2820","2019-02-01 13:39:29.8110",23,"Boston City Hall - 28 State St",42.35892,-71.057629,49,"Stuart St at Charles St",42.351146,-71.066289,2361,"Subscriber",1969,1
752,"2019-02-01 13:29:51.4690","2019-02-01 13:42:23.6010",96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,3398,"Subscriber",1962,1
459,"2019-02-01 13:31:53.6780","2019-02-01 13:39:33.1700",42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,3415,"Subscriber",1991,1
219,"2019-02-01 13:32:35.3130","2019-02-01 13:36:15.2310",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3040,"Subscriber",1994,1
340,"2019-02-01 13:32:54.4140","2019-02-01 13:38:34.9970",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,189,"Kendall T",42.362427842912396,-71.08495473861694,3940,"Subscriber",1995,1
315,"2019-02-01 13:34:11.6270","2019-02-01 13:39:26.8000",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2556,"Subscriber",1983,1
375,"2019-02-01 13:35:31.6260","2019-02-01 13:41:47.4090",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,17,"Soldiers Field Park - 111 Western Ave",42.364263440638524,-71.1182756971175,2524,"Subscriber",1979,1
947,"2019-02-01 13:36:19.9590","2019-02-01 13:52:07.9570",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3166,"Subscriber",1960,1
440,"2019-02-01 13:36:24.4150","2019-02-01 13:43:44.8270",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3346,"Subscriber",1993,1
213,"2019-02-01 13:36:46.4950","2019-02-01 13:40:19.9720",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,185,"Third at Binney",42.36544486137399,-71.08277142047882,4070,"Subscriber",1963,1
299,"2019-02-01 13:37:58.5060","2019-02-01 13:42:58.1490",107,"Ames St at Main St",42.3625,-71.08822,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3187,"Subscriber",1988,0
464,"2019-02-01 13:38:09.8270","2019-02-01 13:45:54.4020",189,"Kendall T",42.362427842912396,-71.08495473861694,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,2732,"Subscriber",1980,1
229,"2019-02-01 13:38:40.9020","2019-02-01 13:42:29.9300",177,"University Park",42.36264779118595,-71.10006093978882,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2471,"Subscriber",1998,1
1578,"2019-02-01 13:39:15.1500","2019-02-01 14:05:33.3260",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,161,"W Broadway at D St",42.3391085,-71.0514432,3866,"Subscriber",1976,1
1047,"2019-02-01 13:39:29.1090","2019-02-01 13:56:56.5250",72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,2530,"Subscriber",1984,1
459,"2019-02-01 13:39:31.0150","2019-02-01 13:47:10.1370",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3704,"Subscriber",1994,1
211,"2019-02-01 13:39:35.1850","2019-02-01 13:43:07.0220",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3670,"Subscriber",1988,1
1480,"2019-02-01 13:40:05.9850","2019-02-01 14:04:46.5300",378,"191 Beacon St",42.38032335045416,-71.10878612855231,379,"Tremont St at W. Dedham St",42.34254913737952,-71.07421449387857,2300,"Customer",1975,1
262,"2019-02-01 13:40:41.9290","2019-02-01 13:45:04.3980",143,"EF - North Point Park",42.369885,-71.069957,84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,3878,"Subscriber",1985,1
317,"2019-02-01 13:40:54.7770","2019-02-01 13:46:12.6610",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,2556,"Subscriber",1972,1
706,"2019-02-01 13:41:04.3340","2019-02-01 13:52:50.8330",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,2580,"Subscriber",1980,1
1383,"2019-02-01 13:41:08.1850","2019-02-01 14:04:11.2990",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,3571,"Subscriber",1978,2
211,"2019-02-01 13:41:13.0320","2019-02-01 13:44:44.4030",157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,3873,"Subscriber",1980,2
535,"2019-02-01 13:41:13.5580","2019-02-01 13:50:09.3750",23,"Boston City Hall - 28 State St",42.35892,-71.057629,150,"State Street at Channel Center",42.344137,-71.052608,4562,"Subscriber",1989,1
681,"2019-02-01 13:41:22.9350","2019-02-01 13:52:44.4540",42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,369,"Boston Public Market",42.36254854409333,-71.0573735833168,3149,"Subscriber",1995,1
678,"2019-02-01 13:41:30.1150","2019-02-01 13:52:48.6350",171,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,23,"Boston City Hall - 28 State St",42.35892,-71.057629,4084,"Subscriber",1981,1
248,"2019-02-01 13:41:44.1270","2019-02-01 13:45:52.9180",185,"Third at Binney",42.36544486137399,-71.08277142047882,144,"Rogers St & Land Blvd",42.36575798214837,-71.07699394226073,3675,"Subscriber",1963,1
428,"2019-02-01 13:42:23.9390","2019-02-01 13:49:32.4710",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,107,"Ames St at Main St",42.3625,-71.08822,3040,"Subscriber",1992,1
151,"2019-02-01 13:43:00.9540","2019-02-01 13:45:32.0830",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3491,"Subscriber",1991,1
332,"2019-02-01 13:43:06.9010","2019-02-01 13:48:39.5460",374,"Tremont St at Hamilton Pl",42.35668334969929,-71.06166645884514,151,"Surface Rd at India St",42.358155,-71.052163,2189,"Subscriber",1968,2
467,"2019-02-01 13:43:14.3560","2019-02-01 13:51:02.0390",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2177,"Subscriber",1989,1
186,"2019-02-01 13:43:21.0860","2019-02-01 13:46:27.6670",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4,"Tremont St at E Berkeley St",42.345392,-71.069616,4091,"Subscriber",1970,1
485,"2019-02-01 13:45:12.6410","2019-02-01 13:53:17.7000",73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3974,"Subscriber",1971,1
822,"2019-02-01 13:46:56.4060","2019-02-01 14:00:38.6020",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3903,"Subscriber",1997,1
122,"2019-02-01 13:47:32.2290","2019-02-01 13:49:34.8250",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,352,"Ring Rd",42.348278385426255,-71.08044855314802,4067,"Subscriber",1960,1
933,"2019-02-01 13:47:50.9070","2019-02-01 14:03:24.1490",87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,330,"30 Dane St",42.38100143038052,-71.10402522613185,4008,"Subscriber",1991,1
360,"2019-02-01 13:47:47.2430","2019-02-01 13:53:47.7130",87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,110,"Harvard University Gund Hall at Quincy St / Kirkland S",42.376369,-71.114025,2087,"Subscriber",1987,1
1531,"2019-02-01 13:48:22.1030","2019-02-01 14:13:53.8610",11,"Longwood Ave at Binney St",42.338629,-71.1065,81,"Chinatown T Stop",42.352409,-71.062679,3988,"Subscriber",1979,1
870,"2019-02-01 13:48:25.9730","2019-02-01 14:02:56.6470",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,115,"Porter Square Station",42.387995,-71.119084,3757,"Subscriber",1968,1
419,"2019-02-01 13:48:57.8240","2019-02-01 13:55:56.9320",90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2632,"Subscriber",1970,1
399,"2019-02-01 13:49:00.6680","2019-02-01 13:55:40.4760",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,2366,"Customer",1969,0
109,"2019-02-01 13:49:43.9710","2019-02-01 13:51:33.8000",177,"University Park",42.36264779118595,-71.10006093978882,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3406,"Subscriber",1985,1
512,"2019-02-01 13:50:11.2790","2019-02-01 13:58:43.8210",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,4018,"Subscriber",1988,0
189,"2019-02-01 13:50:44.1260","2019-02-01 13:53:54.0310",189,"Kendall T",42.362427842912396,-71.08495473861694,189,"Kendall T",42.362427842912396,-71.08495473861694,2327,"Customer",1969,0
301,"2019-02-01 13:51:39.7630","2019-02-01 13:56:41.2270",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,19,"Park Dr at Buswell St",42.347241,-71.105301,2174,"Subscriber",1990,1
94,"2019-02-01 13:52:28.5030","2019-02-01 13:54:03.2450",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3452,"Subscriber",1996,2
129,"2019-02-01 13:52:46.7380","2019-02-01 13:54:56.5790",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,352,"Ring Rd",42.348278385426255,-71.08044855314802,3980,"Subscriber",1960,1
530,"2019-02-01 13:53:26.9740","2019-02-01 14:02:16.9770",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3107,"Subscriber",1990,2
233,"2019-02-01 13:53:49.1240","2019-02-01 13:57:42.3320",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,189,"Kendall T",42.362427842912396,-71.08495473861694,4095,"Subscriber",1983,1
778,"2019-02-01 13:54:04.5090","2019-02-01 14:07:03.3250",23,"Boston City Hall - 28 State St",42.35892,-71.057629,26,"Washington St at Waltham St",42.341522,-71.068922,4438,"Subscriber",1981,1
609,"2019-02-01 13:54:42.6320","2019-02-01 14:04:52.2000",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,2627,"Subscriber",1996,1
